ISLAND,GRID_ID,CORAL_FREQ,CORAL_MEAN,CORAL_SD,CCA_FREQ,CCA_MEAN,CCA_SD,MACROALGAE_FREQ,MACROALGAE_MEAN,MACROALGAE_SD,SURF_FREQ,SURF_MEAN,SURF_SD,SURF_SUM,TED_FREQ,TED_MEAN,TED_SD,TED_SUM,population_status,hum_pop,distant_hum_pop,group 
OAH,1601,,,,,,,,,,102,256025.5126,190018.6379,26114602.28,5672,0.341365252,1.394499361,1936.223707,1,953207,199685,9
OAH,1602,,,,,,,,,,102,256025.5126,190018.6379,26114602.28,5604,0.345365248,1.396686137,1935.426852,1,953207,199685,9
OAH,1603,,,,,,,,,,102,256025.5126,190018.6379,26114602.28,5654,0.334731123,1.379655197,1892.569772,1,953207,199685,9
OAH,1604,,,,,,,,,,102,256025.5126,190018.6379,26114602.28,5591,0.338281659,1.379767157,1891.332757,1,953207,199685,9
OAH,1605,,,,,,,,,,102,256025.5126,190018.6379,26114602.28,5550,0.333151284,1.373128798,1848.989629,1,953207,199685,9
OAH,1606,,,,,,,,,,68,255422.3949,190010.4786,17368722.86,5564,0.328730002,1.365286297,1829.05373,1,953207,199685,9
OAH,1607,,,,,,,,,,102,254859.0077,189084.5264,25995618.78,5544,0.328247059,1.362826485,1819.801694,1,953207,199685,9
OAH,1608,,,,,,,,,,102,254859.0077,189084.5264,25995618.78,5538,0.318556673,1.337114278,1764.166856,1,953207,199685,9
OAH,1609,,,,,,,,,,102,254859.0077,189084.5264,25995618.78,5564,0.317608885,1.338665037,1767.175839,1,953207,199685,9
OAH,1610,,,,,,,,,,102,254859.0077,189084.5264,25995618.78,5583,0.313554208,1.328729354,1750.573141,1,953207,199685,9
OAH,1611,,,,,,,,,,68,253732.2331,188633.5173,17253791.85,5543,0.305934683,1.326958989,1695.795947,1,953207,199685,9
OAH,1612,,,,,,,,,,68,253732.2331,188633.5173,17253791.85,5407,0.309106952,1.339751882,1671.341289,1,953207,199685,9
OAH,1613,,,,,,,,,,102,253721.2282,188149.5671,25879565.28,5332,0.308581815,1.341400148,1645.358239,1,953207,199685,9
OAH,1614,,,,,,,,,,102,253721.2282,188149.5671,25879565.28,5226,0.304150734,1.338267554,1589.491736,1,953207,199685,9
OAH,1615,,,,,,,,,,102,253721.2282,188149.5671,25879565.28,5155,0.304550269,1.354202422,1569.956638,1,953207,199685,9
OAH,1616,,,,,,,,,,102,253721.2282,188149.5671,25879565.28,5059,0.298180438,1.34628224,1508.494837,1,953207,199685,9
OAH,1617,,,,,,,,,,68,253715.7258,188608.7707,17252669.35,5048,0.287918464,1.327646154,1453.412407,1,953207,199685,9
OAH,1618,,,,,,,,,,68,253715.7258,188608.7707,17252669.35,4952,0.287656018,1.337147659,1424.472602,1,953207,199685,9
OAH,1619,,,,,,,,,,102,253705.3224,188125.7409,25877942.88,4986,0.28179074,1.330919079,1405.008632,1,953207,199685,9
OAH,1620,,,,,,,,,,102,253705.3224,188125.7409,25877942.88,4833,0.286277509,1.338209214,1383.579201,1,953207,199685,9
OAH,1621,,,,,,,,,,102,253705.3224,188125.7409,25877942.88,4892,0.27514347,1.310511674,1346.001857,1,953207,199685,9
OAH,1622,1,45,,1,25,,1,35,,68,253691.867,188572.9387,17251046.95,4768,0.280305951,1.324588019,1336.498776,1,953207,199685,9
OAH,1623,,,,,,,,,,68,253691.867,188572.9387,17251046.95,4714,0.283057602,1.341261664,1334.333534,1,953207,199685,9
OAH,1624,,,,,,,,,,102,253687.3322,188102.562,25876107.88,4700,0.277259183,1.327453541,1303.118158,1,953207,199685,9
OAH,1625,1,25,,1,25,,1,45,,102,253687.3322,188102.562,25876107.88,4669,0.277190515,1.331217453,1294.202516,1,953207,199685,9
OAH,1626,,,,,,,,,,102,253687.3322,188102.562,25876107.88,4643,0.274411338,1.318704791,1274.091841,1,953207,199685,9
OAH,1627,,,,,,,,,,68,253681.389,188562.8371,17250334.45,4598,0.269800529,1.305818319,1240.542833,1,953207,199685,9
OAH,1628,1,25,,1,35,,1,35,,68,253681.389,188562.8371,17250334.45,4807,0.257975689,1.287468402,1240.089137,1,953207,199685,9
OAH,1629,,,,,,,,,,102,252638.14,187269.6899,25769090.28,4597,0.260310539,1.289240103,1196.647548,1,953207,199685,9
OAH,1630,,,,,,,,,,102,252638.14,187269.6899,25769090.28,4605,0.260449423,1.295426953,1199.369593,1,953207,199685,9
OAH,1631,1,45,,1,35,,1,25,,102,252638.14,187269.6899,25769090.28,4601,0.256677043,1.286872926,1180.971073,1,953207,199685,9
OAH,1632,,,,,,,,,,102,252638.14,187269.6899,25769090.28,4595,0.249522016,1.269212774,1146.553664,1,953207,199685,9
OAH,1633,,,,,,,,,,68,252114.9522,187317.9134,17143816.75,4584,0.245615204,1.26684195,1125.900095,1,953207,199685,9
OAH,1634,1,45,,1,35,,1,25,,68,252114.9522,187317.9134,17143816.75,4573,0.241561724,1.257998129,1104.661763,1,953207,199685,9
OAH,1635,,,,,,,,,,102,251591.2684,186435.4387,25662309.38,4639,0.233754353,1.232822772,1084.386443,1,953207,199685,9
OAH,1636,,,,,,,,,,102,251591.2684,186435.4387,25662309.38,4560,0.235740107,1.250829729,1074.97489,1,953207,199685,9
OAH,1637,1,35,,1,25,,1,35,,102,251591.2684,186435.4387,25662309.38,4542,0.226433158,1.225996947,1028.459405,1,953207,199685,9
OAH,1638,,,,,,,,,,68,250547.7713,186051.5429,17037248.45,4611,0.221556985,1.216382623,1021.599259,1,953207,199685,9
OAH,1639,1,25,,1,25,,1,35,,68,250547.7713,186051.5429,17037248.45,4587,0.218624182,1.208940582,1002.829125,1,953207,199685,9
OAH,1640,,,,,,,,,,102,250543.6978,185586.7687,25555457.17,4574,0.208475482,1.181393684,953.5668551,1,953207,199685,9
OAH,1641,,,,,,,,,,102,250543.6978,185586.7687,25555457.17,4571,0.204005387,1.170746004,932.5086223,1,953207,199685,9
OAH,1642,1,15,,1,15,,1,56,,102,250543.6978,185586.7687,25555457.17,4589,0.201138176,1.15936458,923.0230913,1,953207,199685,9
OAH,1643,,,,,,,,,,68,250539.7257,186046.6138,17036701.35,4562,0.195415502,1.146647806,891.4855192,1,953207,199685,9
OAH,1644,1,2,,1,15,,1,69,,68,250539.7257,186046.6138,17036701.35,4559,0.18940772,1.126695383,863.5097977,1,953207,199685,9
OAH,1645,,,,,,,,,,102,249594.4076,184949.3876,25458629.57,4553,0.187445163,1.126195417,853.437827,1,953207,199685,9
OAH,1646,,,,,,,,,,102,249594.4076,184949.3876,25458629.57,4550,0.179407917,1.104404255,816.3060201,1,953207,199685,9
OAH,1647,1,2,,1,0,,1,88,,102,249594.4076,184949.3876,25458629.57,4551,0.173240346,1.07611102,788.4168155,1,953207,199685,9
OAH,1648,,,,,,,,,,102,249594.4076,184949.3876,25458629.57,4607,0.163792254,1.040977386,754.5909127,1,953207,199685,9
OAH,1649,,,,,,,,,,68,249119.661,185084.266,16940136.95,4544,0.15902924,1.020897607,722.6288652,1,953207,199685,9
OAH,1650,,,,,,,,,,68,249119.661,185084.266,16940136.95,4639,0.164438046,1.045711239,762.8280937,1,953207,199685,9
OAH,1651,,,,,,,,,,102,248647.6978,184304.083,25362065.17,4546,0.154997362,1.009493909,704.6180099,1,953207,199685,9
OAH,1652,,,,,,,,,,102,248647.6978,184304.083,25362065.17,4542,0.147496496,0.980320794,669.9290868,1,953207,199685,9
OAH,1653,,,,,,,,,,102,248647.6978,184304.083,25362065.17,4535,0.141176519,0.94776635,640.2355139,1,953207,199685,9
OAH,1654,,,,,,,,,,68,247703.7713,184112.038,16843856.45,4540,0.145294663,0.969988284,659.6377684,1,953207,199685,9
OAH,1655,,,,,,,,,,68,247703.7713,184112.038,16843856.45,4532,0.137324235,0.935831365,622.3534352,1,953207,199685,9
OAH,1656,,,,,,,,,,102,246802.283,182997.7478,25173832.87,4541,0.1344272,0.923290695,610.433917,1,953207,199685,9
OAH,1657,,,,,,,,,,102,246802.283,182997.7478,25173832.87,4537,0.128728716,0.899585384,584.0421862,1,953207,199685,9
OAH,1658,,,,,,,,,,102,246802.283,182997.7478,25173832.87,4602,0.128164513,0.894540038,589.8130904,1,953207,199685,9
OAH,1659,1,35,,1,2,,1,35,,68,246351.5389,183120.0028,16751904.65,4593,0.123002913,0.872127102,564.9523792,1,953207,199685,9
OAH,1660,,,,,,,,,,68,246351.5389,183120.0028,16751904.65,4609,0.122940582,0.870806648,566.6331446,1,953207,199685,9
OAH,1661,1,35,,1,2,,1,25,,102,245900.7948,182332.8702,25081881.07,4620,0.12394233,0.879615514,572.6135656,1,953207,199685,9
OAH,1662,,,,,,,,,,102,245900.7948,182332.8702,25081881.07,4552,0.116758425,0.843950025,531.4843524,1,953207,199685,9
OAH,1663,1,25,,1,0,,1,35,,102,245900.7948,182332.8702,25081881.07,4543,0.109069238,0.804927639,495.5015471,1,953207,199685,9
OAH,1664,,,,,,,,,,102,245900.7948,182332.8702,25081881.07,4556,0.111567568,0.817585412,508.3018396,1,953207,199685,9
OAH,1665,1,25,,1,0,,1,35,,68,244999.3065,182112.3738,16659952.84,4546,0.103989554,0.776677784,472.7365135,1,953207,199685,9
OAH,1666,,,,,,,,,,102,244995.3575,181659.0792,24989526.47,4549,0.104300422,0.777527259,474.4626218,1,953207,199685,9
OAH,1667,,,,,,,,,,102,244995.3575,181659.0792,24989526.47,4553,0.105125378,0.78987786,478.6358442,1,953207,199685,9
OAH,1668,1,25,,1,0,,1,45,,102,244995.3575,181659.0792,24989526.47,4603,0.098084633,0.756635416,451.483567,1,953207,199685,9
OAH,1669,,,,,,,,,,102,244995.3575,181659.0792,24989526.47,4610,0.098452952,0.756278227,453.8681066,1,953207,199685,9
OAH,1670,1,15,,1,0,,1,35,,68,244993.383,182109.4234,16659550.04,4614,0.098083405,0.755836315,452.5568303,1,953207,199685,9
OAH,1671,,,,,,,,,,68,244993.383,182109.4234,16659550.04,4611,0.093188927,0.727440327,429.6941419,1,953207,199685,9
OAH,1672,1,25,,1,0,,1,45,,102,244123.9448,180989.8471,24900642.37,4560,0.092590842,0.723410328,422.2142403,1,953207,199685,9
OAH,1673,,,,,,,,,,102,244123.9448,180989.8471,24900642.37,4569,0.090986968,0.711003789,415.7194567,1,953207,199685,9
OAH,1674,,,,,,,,,,102,244123.9448,180989.8471,24900642.37,4564,0.086060268,0.686650497,392.7790614,1,953207,199685,9
OAH,1675,1,25,,1,0,,1,35,,68,243686.2639,181100.5334,16570665.94,4570,0.088050507,0.701353055,402.3908179,1,953207,199685,9
OAH,1676,,,,,,,,,,68,243686.2639,181100.5334,16570665.94,4572,0.088692879,0.701851405,405.5038406,1,953207,199685,9
OAH,1677,1,25,,1,0,,1,45,,102,243243.1516,180307.0486,24810801.46,4644,0.086051915,0.693606725,399.6250949,1,953207,199685,9
OAH,1678,,,,,,,,,,102,243243.1516,180307.0486,24810801.46,4616,0.081560145,0.666651356,376.4816271,1,953207,199685,9
OAH,1679,1,25,,1,0,,1,45,,102,243243.1516,180307.0486,24810801.46,4625,0.081788098,0.666224601,378.2699515,1,953207,199685,9
OAH,1680,,,,,,,,,,68,242370.9977,180069.0551,16481227.84,4633,0.081500488,0.665676502,377.5917625,1,953207,199685,9
OAH,1681,,,,,,,,,,68,242370.9977,180069.0551,16481227.84,4573,0.076190123,0.633531086,348.4174316,1,953207,199685,9
OAH,1682,,,,,,,,,,102,241578.9143,179024.9427,24641049.26,4579,0.078761233,0.65018667,360.6476855,1,953207,199685,9
OAH,1683,,,,,,,,,,102,241578.9143,179024.9427,24641049.26,4586,0.079340056,0.650250999,363.8534977,1,953207,199685,9
OAH,1684,,,,,,,,,,102,241578.9143,179024.9427,24641049.26,4601,0.075962114,0.634516624,349.5016878,1,953207,199685,9
OAH,1685,,,,,,,,,,68,241175.8374,179162.7135,16399956.94,4600,0.076388386,0.635071126,351.3865748,1,953207,199685,9
OAH,1686,,,,,,,,,,68,241175.8374,179162.7135,16399956.94,4585,0.075610299,0.640031147,346.6732198,1,953207,199685,9
OAH,1687,,,,,,,,,,102,240044.1055,177937.1715,24484498.76,4643,0.073536902,0.623372485,341.4318339,1,953207,199685,9
OAH,1688,,,,,,,,,,102,240044.1055,177937.1715,24484498.76,4647,0.072945244,0.622694544,338.9765473,1,953207,199685,9
OAH,1689,2,25,14.14213562,2,8.5,9.192388155,2,20,7.071067812,102,240044.1055,177937.1715,24484498.76,4684,0.074194399,0.636829341,347.5265643,1,953207,199685,9
OAH,1690,,,,,,,,,,102,240044.1055,177937.1715,24484498.76,4592,0.07056993,0.608274047,324.0571207,1,953207,199685,9
OAH,1691,2,30,21.21320344,2,5,4.242640687,2,25,14.14213562,68,238887.6947,177522.1151,16244363.24,4596,0.070764819,0.608125706,325.2351085,1,953207,199685,9
OAH,1692,1,35,,1,15,,1,45,,68,238887.6947,177522.1151,16244363.24,4599,0.069654138,0.607206784,320.3393826,1,953207,199685,9
OAH,1693,,,,,,,,,,102,238516.1437,176832.8793,24328646.66,4604,0.069605408,0.598873799,320.4632996,1,953207,199685,9
OAH,1694,2,25,0,2,13.5,16.26345597,2,35.5,28.99137803,102,238516.1437,176832.8793,24328646.66,4599,0.066202762,0.580087106,304.4665004,1,953207,199685,9
OAH,1695,,,,,,,,,,102,238516.1437,176832.8793,24328646.66,4601,0.067907059,0.597491184,312.4403778,1,953207,199685,9
OAH,1696,2,25,14.14213562,2,8.5,9.192388155,2,25,14.14213562,68,237776.8417,176774.4184,16168825.24,4610,0.066567574,0.588504269,306.8765166,1,953207,199685,9
OAH,1697,,,,,,,,,,68,237776.8417,176774.4184,16168825.24,4602,0.069334641,0.60689735,319.0780158,1,953207,199685,9
OAH,1698,1,25,,1,8,,1,69,,102,237117.8407,175902.4059,24186019.76,4595,0.066131498,0.588997711,303.874235,1,953207,199685,9
OAH,1699,1,15,,1,2,,1,15,,102,237117.8407,175902.4059,24186019.76,4599,0.065304335,0.587889544,300.3346347,1,953207,199685,9
OAH,1700,1,25,,1,15,,1,45,,102,237117.8407,175902.4059,24186019.76,4604,0.064424488,0.573770652,296.6103412,1,953207,199685,9
OAH,1701,1,15,,1,2,,1,15,,68,236786.4403,176117.8566,16101477.94,4609,0.064525851,0.57337558,297.3996478,1,953207,199685,9
OAH,1702,1,25,,1,15,,1,45,,68,236786.4403,176117.8566,16101477.94,4610,0.063716918,0.569938698,293.7349911,1,953207,199685,9
OAH,1703,,,,,,,,,,102,235821.276,174975.6566,24053770.15,4549,0.061670056,0.554368985,280.5370855,1,953207,199685,9
OAH,1704,2,11.5,4.949747468,2,5,4.242640687,2,35.5,28.99137803,102,235821.276,174975.6566,24053770.15,4550,0.060581335,0.553153555,275.6450734,1,953207,199685,9
OAH,1705,1,25,,1,15,,1,56,,102,235821.276,174975.6566,24053770.15,4554,0.060421078,0.553130692,275.1575914,1,953207,199685,9
OAH,1706,1,15,,1,2,,1,15,,102,235821.276,174975.6566,24053770.15,4558,0.061013481,0.553615654,278.0994444,1,953207,199685,9
OAH,1707,,,,,,,,,,102,233928.1182,173631.3857,23860668.05,4611,0.059807868,0.550095719,275.7740788,1,953207,199685,9
OAH,1708,1,15,,1,2,,1,15,,102,233928.1182,173631.3857,23860668.05,4612,0.059651889,0.549422653,275.1145137,1,953207,199685,9
OAH,1709,,,,,,,,,,102,233928.1182,173631.3857,23860668.05,4599,0.057411369,0.539802239,264.0348851,1,953207,199685,9
OAH,1710,1,15,,1,2,,1,15,,102,233928.1182,173631.3857,23860668.05,4557,0.058241462,0.542516479,265.4063435,1,953207,199685,9
OAH,1711,,,,,,,,,,136,233469.4807,173087.3234,31751849.37,4559,0.057234691,0.531801913,260.932958,1,953207,199685,9
OAH,1712,,,,,,,,,,102,232692.6946,172716.3899,23734654.85,4562,0.057169183,0.53121874,260.8058126,1,953207,199685,9
OAH,1713,1,15,,1,25,,1,15,,102,232692.6946,172716.3899,23734654.85,4563,0.055789706,0.515527178,254.5684302,1,953207,199685,9
OAH,1714,1,8,,1,35,,1,35,,102,232692.6946,172716.3899,23734654.85,4492,0.055727642,0.519490054,250.3285701,1,953207,199685,9
OAH,1715,,,,,,,,,,102,232692.6946,172716.3899,23734654.85,4573,0.055966587,0.515155153,255.9352014,1,953207,199685,9
OAH,1716,1,2,,1,15,,1,8,,102,232692.6946,172716.3899,23734654.85,4558,0.052665651,0.493648418,240.0500372,1,953207,199685,9
OAH,1717,1,0,,1,2,,1,45,,102,231517.0446,171948.0203,23614738.55,4565,0.052536449,0.49309934,239.8288889,1,953207,199685,9
OAH,1718,1,8,,1,35,,1,25,,102,231517.0446,171948.0203,23614738.55,4565,0.052319744,0.493679053,238.8396336,1,953207,199685,9
OAH,1719,,,,,,,,,,102,231517.0446,171948.0203,23614738.55,4567,0.052590159,0.493859757,240.1792574,1,953207,199685,9
OAH,1720,,,,,,,,,,102,231517.0446,171948.0203,23614738.55,4570,0.052515668,0.493452674,239.996604,1,953207,199685,9
OAH,1721,,,,,,,,,,68,231228.7828,172197.6443,15723557.23,4501,0.054845664,0.524258014,246.8603329,1,953207,199685,9
OAH,1722,,,,,,,,,,102,230433.6348,171288.9905,23504230.75,4511,0.052497667,0.502990035,236.8169777,1,953207,199685,9
OAH,1723,,,,,,,,,,102,230433.6348,171288.9905,23504230.75,4533,0.054958589,0.516895406,249.127283,1,953207,199685,9
OAH,1724,,,,,,,,,,102,230433.6348,171288.9905,23504230.75,4516,0.05233543,0.505999014,236.3468022,1,953207,199685,9
OAH,1725,,,,,,,,,,68,229603.6681,171199.2731,15613049.43,4442,0.050483479,0.487082044,224.2476124,1,953207,199685,9
OAH,1726,,,,,,,,,,68,229603.6681,171199.2731,15613049.43,4573,0.051660604,0.502990517,236.2439407,1,953207,199685,9
OAH,1727,,,,,,,,,,102,228856.5622,170327.8311,23343369.35,4533,0.052231072,0.501737037,236.76345,1,953207,199685,9
OAH,1728,,,,,,,,,,102,228856.5622,170327.8311,23343369.35,4533,0.051817647,0.501576495,234.8893956,1,953207,199685,9
OAH,1729,,,,,,,,,,102,228856.5622,170327.8311,23343369.35,4498,0.049460835,0.483718792,222.4748364,1,953207,199685,9
OAH,1730,,,,,,,,,,102,228856.5622,170327.8311,23343369.35,4541,0.051754295,0.501201853,235.0162522,1,953207,199685,9
OAH,1731,,,,,,,,,,68,228102.8446,170289.176,15510993.43,4544,0.051999149,0.50117997,236.2841323,1,953207,199685,9
OAH,1732,,,,,,,,,,102,227385.2936,169413.9088,23193299.94,4469,0.05017726,0.486136794,224.2421759,1,953207,199685,9
OAH,1733,,,,,,,,,,102,227385.2936,169413.9088,23193299.94,4464,0.049377151,0.48535901,220.4196007,1,953207,199685,9
OAH,1734,,,,,,,,,,102,227385.2936,169413.9088,23193299.94,4502,0.049334245,0.479981727,222.1027704,1,953207,199685,9
OAH,1735,,,,,,,,,,68,226656.271,169379.1586,15412626.43,4477,0.050176264,0.486005101,224.6391351,1,953207,199685,9
OAH,1736,,,,,,,,,,68,226656.271,169379.1586,15412626.43,4562,0.04883163,0.477565262,222.7698941,1,953207,199685,9
OAH,1737,1,15,,1,15,,1,45,,102,225968.0151,168469.3078,23048737.54,4481,0.049162618,0.484464742,220.297693,1,953207,199685,9
OAH,1738,,,,,,,,,,102,225968.0151,168469.3078,23048737.54,4490,0.049221312,0.484234216,221.0036897,1,953207,199685,9
OAH,1739,1,15,,1,25,,1,56,,102,225968.0151,168469.3078,23048737.54,4499,0.04771602,0.461791601,214.674374,1,953207,199685,9
OAH,1740,,,,,,,,,,68,225270.8475,168404.9232,15318417.63,4530,0.049449079,0.48298151,224.0043288,1,953207,199685,9
OAH,1741,,,,,,,,,,68,225270.8475,168404.9232,15318417.63,4533,0.048538858,0.481590602,220.0266451,1,953207,199685,9
OAH,1742,1,8,,1,15,,1,56,,102,225044.3994,167817.6184,22954528.74,4431,0.0455726,0.455967351,201.9321903,1,953207,199685,9
OAH,1743,,,,,,,,,,102,225044.3994,167817.6184,22954528.74,4534,0.049045065,0.482671913,222.3703267,1,953207,199685,9
OAH,1744,1,8,,1,8,,1,15,,102,225044.3994,167817.6184,22954528.74,4543,0.049285482,0.482351399,223.9039436,1,953207,199685,9
OAH,1745,,,,,,,,,,68,224591.5033,167892.3768,15272222.23,4546,0.04910051,0.482132179,223.2109177,1,953207,199685,9
OAH,1746,1,0,,1,2,,1,2,,68,224591.5033,167892.3768,15272222.23,4553,0.048204356,0.480607657,219.4744324,1,953207,199685,9
OAH,1747,,,,,,,,,,102,224177.3465,167208.5965,22866089.34,4527,0.04516,0.447940834,204.4393217,1,953207,199685,9
OAH,1748,1,2,,1,2,,1,8,,102,224177.3465,167208.5965,22866089.34,4577,0.051040365,0.502431475,233.6117508,1,953207,199685,9
OAH,1749,,,,,,,,,,102,224177.3465,167208.5965,22866089.34,4561,0.048834502,0.481252573,222.7341633,1,953207,199685,9
OAH,1750,1,8,,1,15,,1,25,,68,223970.268,167489.294,15229978.23,4458,0.049966121,0.4755967,222.7489683,1,953207,199685,9
OAH,1751,,,,,,,,,,102,223394.0759,166788.0808,22786195.74,4582,0.048402711,0.479171839,221.7812207,1,953207,199685,9
OAH,1752,1,8,,1,8,,1,15,,102,223394.0759,166788.0808,22786195.74,4516,0.048833029,0.483580932,220.5299569,1,953207,199685,9
OAH,1753,,,,,,,,,,102,223394.0759,166788.0808,22786195.74,4466,0.048063463,0.464048602,214.6514262,1,953207,199685,9
OAH,1754,1,15,,1,8,,1,35,,136,222831.5622,166293.1225,30305092.45,4471,0.047955243,0.463156738,214.4078897,1,953207,199685,9
OAH,1755,,,,,,,,,,102,222244.9151,166167.5152,22668981.34,4472,0.047901475,0.466941665,214.2153962,1,953207,199685,9
OAH,1756,,,,,,,,,,102,222244.9151,166167.5152,22668981.34,4445,0.047055749,0.463645296,209.1628034,1,953207,199685,9
OAH,1757,1,15,,1,8,,1,56,,102,222244.9151,166167.5152,22668981.34,4482,0.047213156,0.462553187,211.6093664,1,953207,199685,9
OAH,1758,,,,,,,,,,136,222244.1092,165972.4301,30225198.85,4507,0.052302017,0.506744825,235.7251927,1,953207,199685,9
OAH,1759,,,,,,,,,,136,222244.1092,165972.4301,30225198.85,4510,0.05215956,0.505929272,235.2396161,1,953207,199685,9
OAH,1760,,,,,,,,,,136,222244.1092,165972.4301,30225198.85,4518,0.049363653,0.482498158,223.0249833,1,953207,199685,9
OAH,1761,,,,,,,,,,102,221875.8014,166012.0429,22631331.74,4510,0.051601565,0.505658053,232.7230582,1,953207,199685,9
OAH,1762,,,,,,,,,,102,221875.8014,166012.0429,22631331.74,4526,0.049631308,0.483058545,224.6313003,1,953207,199685,9
OAH,1763,,,,,,,,,,136,221692.8563,165708.5592,30150228.45,4474,0.049510348,0.484766053,221.5092974,1,953207,199685,9
OAH,1764,,,,,,,,,,136,221692.8563,165708.5592,30150228.45,4519,0.047106269,0.460791485,212.8732275,1,953207,199685,9
OAH,1765,,,,,,,,,,102,221509.9112,165814.7293,22594010.94,4475,0.049727546,0.485349742,222.5307704,1,953207,199685,9
OAH,1766,,,,,,,,,,102,221509.9112,165814.7293,22594010.94,4546,0.050573563,0.483896435,229.9074186,1,953207,199685,9
OAH,1767,,,,,,,,,,68,221692.8563,166325.7255,15075114.23,4485,0.047862356,0.463390109,214.662666,1,953207,199685,9
OAH,1768,,,,,,,,,,102,221173.9994,165603.1987,22559747.94,4571,0.049615972,0.484933718,226.7946065,1,953207,199685,9
OAH,1769,,,,,,,,,,102,221173.9994,165603.1987,22559747.94,4568,0.051645222,0.502859868,235.9153745,1,953207,199685,9
OAH,1770,,,,,,,,,,102,221173.9994,165603.1987,22559747.94,4571,0.049264907,0.480993403,225.1898911,1,953207,199685,9
OAH,1771,,,,,,,,,,102,221173.9994,165603.1987,22559747.94,4451,0.050407399,0.486892125,224.3633315,1,953207,199685,9
OAH,1772,,,,,,,,,,102,220472.1974,165190.3316,22488164.14,4445,0.049969584,0.48653448,222.1148003,1,953207,199685,9
OAH,1773,,,,,,,,,,102,220472.1974,165190.3316,22488164.14,4442,0.05006019,0.48664431,222.3673652,1,953207,199685,9
OAH,1774,,,,,,,,,,102,220472.1974,165190.3316,22488164.14,4445,0.048216781,0.4640087,214.3235897,1,953207,199685,9
OAH,1775,,,,,,,,,,136,219529.9849,164437.9303,29856077.95,4475,0.051578426,0.488064064,230.8134573,1,953207,199685,9
OAH,1776,,,,,,,,,,136,219529.9849,164437.9303,29856077.95,4471,0.051710111,0.488332658,231.1959042,1,953207,199685,9
OAH,1777,,,,,,,,,,102,218991.9729,164311.4571,22337181.24,4469,0.050978229,0.487174164,227.8217039,1,953207,199685,9
OAH,1778,,,,,,,,,,136,216469.6202,162762.1468,29439868.34,4475,0.05188015,0.49172031,232.1636726,1,953207,199685,9
OAH,1779,,,,,,,,,,136,216469.6202,162762.1468,29439868.34,4528,0.051156372,0.488883217,231.6360516,1,953207,199685,9
OAH,1780,,,,,,,,,,170,216516.9986,162638.9122,36807889.76,4491,0.049149097,0.467250627,220.7285946,1,953207,199685,9
OAH,1781,,,,,,,,,,204,216966.3199,162812.1633,44261129.27,4495,0.050820602,0.4854891,228.4386049,1,953207,199685,9
OAH,1782,,,,,,,,,,170,216332.3268,162531.1372,36776495.56,4484,0.049015664,0.467667415,219.7862362,1,953207,199685,9
OAH,1783,,,,,,,,,,170,216332.3268,162531.1372,36776495.56,4510,0.051021681,0.484883202,230.1077807,1,953207,199685,9
OAH,1784,,,,,,,,,,170,216332.3268,162531.1372,36776495.56,4510,0.051447692,0.495875433,232.0290899,1,953207,199685,9
OAH,1785,,,,,,,,,,170,216332.3268,162531.1372,36776495.56,4509,0.05137956,0.495873002,231.6704373,1,953207,199685,9
OAH,1786,,,,,,,,,,170,216336.2027,162534.8506,36777154.46,4497,0.051766439,0.496935859,232.7936769,1,953207,199685,9
OAH,1787,,,,,,,,,,170,216336.2027,162534.8506,36777154.46,4501,0.051629937,0.48698848,232.3863443,1,953207,199685,9
OAH,1788,,,,,,,,,,170,216336.2027,162534.8506,36777154.46,4496,0.051429207,0.487167366,231.2257161,1,953207,199685,9
OAH,1789,,,,,,,,,,136,216244.4165,162631.6463,29409240.64,4371,0.053281093,0.497778102,232.891658,1,953207,199685,9
OAH,1790,,,,,,,,,,136,216244.4165,162631.6463,29409240.64,4326,0.053713537,0.496757483,232.3647591,1,953207,199685,9
OAH,1791,1,2,,1,25,,1,88,,136,219064.7276,164159.957,29792802.95,4275,0.054250445,0.50295682,231.9206521,1,953207,199685,9
OAH,1792,,,,,,,,,,136,219064.7276,164159.957,29792802.95,4346,0.054537675,0.499427555,237.0207336,1,953207,199685,9
OAH,1793,1,2,,1,2,,1,88,,102,219850.7994,164823.9751,22424781.54,4304,0.053565048,0.496320979,230.5439651,1,953207,199685,9
OAH,1794,,,,,,,,,,102,219850.7994,164823.9751,22424781.54,4301,0.056047987,0.519196198,241.0623924,1,953207,199685,9
OAH,1795,,,,,,,,,,102,220178.3749,165010.1525,22458194.24,4296,0.053858857,0.496970511,231.3776478,1,953207,199685,9
OAH,1796,1,2,,1,8,,1,88,,102,220178.3749,165010.1525,22458194.24,4300,0.054440179,0.508222334,234.0927703,1,953207,199685,9
OAH,1797,,,,,,,,,,102,220178.3749,165010.1525,22458194.24,4297,0.054526344,0.508633126,234.2997022,1,953207,199685,9
OAH,1798,1,0,,1,8,,1,88,,102,220178.3749,165010.1525,22458194.24,4295,0.054215658,0.498336804,232.8562512,1,953207,199685,9
OAH,1799,,,,,,,,,,102,220178.3749,165010.1525,22458194.24,4325,0.058186213,0.524333366,251.6553697,1,953207,199685,9
OAH,1800,1,2,,1,15,,1,88,,102,220199.1572,165028.4896,22460314.04,4317,0.055772377,0.502260732,240.7693502,1,953207,199685,9
